id,series_id,start,length,true_class,pred_class,confidence,F_stat,Separability,IG,Composite_Score,Shapelet_Values
4770,53,111,30,3,3,1.5858889,69.26166,1.6622496,0.7379068317972881,107.819244,"[-1.3025240898132324, -1.0386364459991455, -1.0601941347122192, -0.9664180278778076, -1.2068779468536377, -1.527058720588684, -1.7381572723388672, -1.6262508630752563, -1.580337643623352, -1.0535657405853271, -0.8358544707298279, -0.8818680644035339, -1.046464443206787, -1.2911297082901, -1.0845324993133545, -1.000784158706665, -1.233255386352539, -1.282732605934143, -1.0136476755142212, -0.8725364208221436, -0.9617058634757996, -1.1911756992340088, -1.5686750411987305, -1.5924187898635864, -1.736531138420105, -1.4450994729995728, -0.9241478443145752, -0.7975772619247437, -1.0449975728988647, -1.2563062906265259, 0.537743866443634, 0.6198210120201111, 0.5718105435371399, 0.3719787299633026, 0.20219862461090088, 0.1500610113143921, -0.1272542029619217, -0.24097923934459686, 0.03371436148881912, 0.17712858319282532, 0.026421479880809784, 0.17501655220985413, 0.2158307135105133, 0.3047854006290436, 0.39623135328292847, 0.47057032585144043, 0.6072304844856262, 0.6021049618721008, 0.42060214281082153, 0.3460805416107178, 0.21856427192687988, 0.010370813310146332, -0.13288317620754242, 0.02540690451860428, 0.14184054732322693, -0.0040416419506073, 0.07352684438228607, 0.24738411605358124, 0.22490520775318146, 0.26973414421081543, 0.6189623475074768, 0.3331327438354492, 0.07585196197032928, 0.2949698269367218, 0.1344553530216217, -0.002022267086431384, 0.41103771328926086, 0.8107317686080933, 1.2205722332000732, 0.7713142037391663, 0.5648922920227051, 0.7406941652297974, 1.062945008277893, 1.1029211282730103, 0.8435873985290527, 0.6111787557601929, 0.2838175594806671, 0.03319757804274559, -0.1438751369714737, 0.026101114228367805, 0.08219189941883087, 0.1867227852344513, 0.5357999205589294, 0.684045672416687, 0.774661123752594, 0.5579134821891785, 0.48079177737236023, 0.6106778383255005, 0.4035433828830719, 0.5531711578369141]"
3964,44,98,30,3,3,1.5131645,69.07552,1.7056322,0.7176114230450688,106.66173,"[0.6010850071907043, 0.9013391733169556, 1.150322675704956, 1.4423682689666748, 1.3616290092468262, 1.3269621133804321, 1.0688230991363525, 0.6977658867835999, 0.6761945486068726, 0.7506961226463318, 0.903583824634552, 1.0007963180541992, 1.1447018384933472, 1.3705374002456665, 1.0627397298812866, 0.635452389717102, 0.5913295149803162, 0.7378584742546082, 1.014522671699524, 1.460205078125, 1.4864275455474854, 1.409995198249817, 1.222205400466919, 0.8359947800636292, 0.6816199421882629, 0.7330275774002075, 0.8494728803634644, 0.9987257122993469, 1.1334538459777832, 1.2192546129226685, 0.7033588290214539, 0.923129677772522, 0.769347071647644, 0.797061026096344, 0.9523615837097168, 0.7385159134864807, 0.48998868465423584, 0.4725542366504669, 0.43777894973754883, 0.417168527841568, 0.41176483035087585, 0.4401743412017822, 0.5243841409683228, 0.8039529919624329, 0.8828625679016113, 0.7594690322875977, 0.7594777345657349, 0.7740126252174377, 0.8132337927818298, 0.7817149758338928, 0.6708145141601562, 0.7544605135917664, 0.6994839310646057, 0.5217548608779907, 0.3919161856174469, 0.5663674473762512, 0.5438617467880249, 0.4390925168991089, 0.37222757935523987, 0.6909981369972229, 0.3310812711715698, 0.613130509853363, 0.2639371156692505, -0.1566765159368515, -0.03317275643348694, 0.11247584968805313, 0.027819298207759857, -0.27659323811531067, -0.1626347303390503, 0.2232731282711029, 0.3063030540943146, 0.37151971459388733, 0.38990727066993713, 0.3672792613506317, 0.31227388978004456, 0.309612512588501, 0.5180102586746216, 0.5494101047515869, 0.2923440635204315, -0.19531072676181793, 0.049831852316856384, 0.1260986477136612, 0.07725806534290314, -0.21166180074214935, -0.23113439977169037, 0.094457246363163, 0.5959415435791016, 0.4961201250553131, 0.6873329281806946, 0.6501200199127197]"
4799,53,59,50,3,3,1.8543901,62.34189,1.9885597,0.8056757332649531,104.61423,"[-1.141880989074707, -1.2041611671447754, -1.3848813772201538, -1.4369986057281494, -1.0453333854675293, -0.9822595119476318, -1.040021300315857, -1.2658745050430298, -1.3565446138381958, -1.4886683225631714, -1.596676230430603, -1.5054938793182373, -1.2079038619995117, -1.0693694353103638, -1.0887441635131836, -1.4121320247650146, -1.3480522632598877, -1.111644983291626, -1.4035714864730835, -1.4126951694488525, -1.1235034465789795, -0.9589246511459351, -0.9987791180610657, -1.4508776664733887, -1.609907627105713, -1.6844710111618042, -1.639431357383728, -1.7767871618270874, -1.2832826375961304, -1.1093783378601074, -0.9516094326972961, -1.0586382150650024, -1.331423282623291, -1.0809167623519897, -1.0691066980361938, -1.3114912509918213, -1.47152578830719, -1.2857472896575928, -1.2035043239593506, -1.1976765394210815, -1.379186987876892, -1.3620182275772095, -1.3689230680465698, -1.717996597290039, -1.5460506677627563, -1.1500893831253052, -1.1226855516433716, -1.3080334663391113, -1.3958961963653564, -1.0977280139923096, 0.16852781176567078, 0.10376865416765213, 0.08704755455255508, 0.19208773970603943, 0.5797848701477051, 0.8004090189933777, 0.6886793375015259, 0.5111565589904785, 0.27729612588882446, 0.17718729376792908, 0.12041865289211273, -0.047641605138778687, -0.19416722655296326, -0.2521803677082062, -0.3438800275325775, -0.09761221706867218, 0.19916954636573792, 0.318573534488678, 0.2940327823162079, 0.3133213222026825, 0.5460658669471741, 0.6939790844917297, 0.7076877355575562, 0.43708786368370056, 0.17965024709701538, 0.0027979984879493713, 0.016748517751693726, -0.007539852522313595, -0.07845065742731094, -0.1484391987323761, -0.1669750064611435, 0.17885303497314453, 0.23695047199726105, 0.2350100427865982, 0.2936825156211853, 0.411922425031662, 0.48636144399642944, 0.5649152398109436, 0.5595026612281799, 0.5122079253196716, 0.28319957852363586, 0.03634108975529671, 0.03677336871623993, -0.07046911865472794, -0.15381570160388947, -0.319705992937088, -0.09467645734548569, 0.1116720587015152, 0.10213635116815567, 0.21701759099960327, 0.6453276872634888, 0.8387120366096497, 1.0060580968856812, 0.7610258460044861, 0.5780467987060547, 0.3545578718185425, 0.2909519374370575, 0.46823573112487793, 0.47283217310905457, 0.5157433152198792, 0.4805106222629547, 0.5734875202178955, 0.9869306683540344, 1.0273135900497437, 0.642912745475769, 0.5992165207862854, 0.5412403345108032, 0.9108401536941528, 0.8981496691703796, 0.8117111921310425, 0.7821023464202881, 0.4173944294452667, 0.16602367162704468, 0.07996296882629395, 0.1964704990386963, 0.4206086993217468, 0.5567051768302917, 0.476842999458313, 0.9103968143463135, 1.154392957687378, 0.8100362420082092, 0.7205891609191895, 0.9324657917022705, 0.8739114999771118, 1.0147387981414795, 0.5530312061309814, 0.6195579171180725, 0.5016141533851624, 0.1678561121225357, 0.10158583521842957, 0.156727597117424, 0.38922950625419617, 0.46685734391212463, 0.5955362915992737, 1.0623575448989868, 0.9668213725090027, 0.714461624622345, 0.8491575717926025, 1.22852623462677, 1.2600195407867432]"
3703,41,59,40,3,3,1.7711143,66.24795,1.9776778,0.722918587254493,104.37155,"[0.6817469000816345, 0.9290727376937866, 1.1630444526672363, 1.3792728185653687, 1.3498705625534058, 1.3560835123062134, 1.1741104125976562, 0.9295066595077515, 0.8130260109901428, 0.783883810043335, 0.9496009945869446, 1.1533983945846558, 1.1381922960281372, 1.1963170766830444, 1.0568592548370361, 0.6655588746070862, 0.6298271417617798, 0.7836712598800659, 1.0172088146209717, 1.09697425365448, 1.4209847450256348, 1.4466569423675537, 1.2723456621170044, 0.8413479924201965, 0.5539621710777283, 0.6383640170097351, 0.8588994741439819, 1.0835753679275513, 1.1237560510635376, 1.1425634622573853, 1.1257014274597168, 0.843309760093689, 0.7257758378982544, 0.7602373957633972, 0.948130190372467, 1.0748310089111328, 1.3929940462112427, 1.3607245683670044, 1.2592887878417969, 0.985846757888794, 0.657930850982666, 0.4827406108379364, 0.2818221151828766, 0.2576436698436737, 0.3723132014274597, 0.6375938057899475, 0.6886793375015259, 0.628440797328949, 0.5518368482589722, 0.798602819442749, 1.0451362133026123, 1.1381769180297852, 1.0792807340621948, 0.9521894454956055, 0.8165034055709839, 0.7767679691314697, 0.7551907896995544, 0.7838877439498901, 0.5906497240066528, 0.40130046010017395, 0.4214698076248169, 0.5244691371917725, 0.6675373315811157, 0.5836530327796936, 0.5123642683029175, 0.5911584496498108, 0.9007128477096558, 1.2216821908950806, 1.1089768409729004, 1.0049556493759155, 0.8136547803878784, 0.8198639154434204, 0.707417368888855, 0.6353896260261536, 0.4610801339149475, 0.39379411935806274, 0.31731364130973816, 0.35438328981399536, 0.590114414691925, 0.7234799265861511, 0.15676727890968323, -0.31926217675209045, -0.6808797717094421, -0.4407714605331421, -0.15471981465816498, 0.2989383041858673, 0.4902540445327759, 0.5518438220024109, 0.5754263997077942, 0.6183527708053589, 0.4982258677482605, 0.5734875202178955, 0.3882312476634979, 0.40952250361442566, 0.36028459668159485, 0.1315053552389145, 0.09455402940511703, 0.11693820357322693, -0.3089776039123535, -0.36099010705947876, -0.16646000742912292, 0.20003731548786163, 0.31578660011291504, 0.13473762571811676, 0.2535775303840637, 0.5268856883049011, 0.6171079874038696, 0.32154789566993713, 0.24668310582637787, 0.2758936882019043, 0.3422165513038635, 0.12778320908546448, 0.17289501428604126, 0.06835471838712692, -0.12476296722888947, -0.3461438715457916, -0.17131651937961578, 0.3130500614643097, 0.2688646912574768, 0.18354849517345428]"
3700,41,102,40,3,3,1.7056584,67.05236,1.8969264,0.7049433378718728,104.19646,"[1.2076478004455566, 1.2642780542373657, 0.9909664392471313, 1.0214016437530518, 0.9242230653762817, 0.672025203704834, 0.6858245730400085, 0.8632654547691345, 1.1052019596099854, 1.2839604616165161, 1.1728118658065796, 1.276489496231079, 1.101306438446045, 0.8271575570106506, 0.7055462002754211, 0.7469813823699951, 0.9732260704040527, 1.2250261306762695, 1.0674530267715454, 1.0377696752548218, 1.1089732646942139, 0.8601341843605042, 0.8172025084495544, 0.9668391346931458, 1.0937471389770508, 1.0379406213760376, 1.2334177494049072, 1.3533879518508911, 1.4557018280029297, 1.2230250835418701, 0.8643166422843933, 0.8253998756408691, 0.8646887540817261, 1.039607048034668, 1.0731998682022095, 1.1263576745986938, 1.0742528438568115, 0.902891218662262, 0.628736138343811, 0.7641592621803284, 1.1297913789749146, 1.1013320684432983, 0.9186505079269409, 0.9736080765724182, 0.7638858556747437, 0.6446917653083801, 0.6822471022605896, 0.6551933884620667, 0.5145389437675476, 0.3799903094768524, 0.4883001744747162, 0.5718105435371399, 0.610439658164978, 0.6287899613380432, 0.7385100722312927, 0.8532069325447083, 0.977755069732666, 1.2924822568893433, 1.2310034036636353, 1.0551908016204834, 0.8257154822349548, 0.8447349071502686, 0.6817903518676758, 0.492669016122818, 0.25600433349609375, 0.4490027129650116, 0.581332266330719, 0.5119215250015259, 0.6332002282142639, 0.743354320526123, 0.6325523853302002, 0.5967944860458374, 0.8878921866416931, 1.0543431043624878, 1.197391152381897, 0.9569790959358215, 0.9264675378799438, 0.9146528244018555, 0.7096577286720276, 0.5698786973953247, 0.5416468977928162, 0.3763318657875061, 0.30399638414382935, 0.3063802123069763, 0.28944265842437744, 0.30533459782600403, 0.2872287333011627, -0.05154716596007347, -0.07771889865398407, 0.076875701546669, 0.24969729781150818, 0.41586729884147644, 0.4369046688079834, 0.4592025578022003, 0.4481850564479828, 0.626193642616272, 0.8952761292457581, 0.7055258750915527, 0.30282628536224365, 0.3376081585884094, 0.3560120463371277, 0.3623368442058563, 0.3323121964931488, 0.11004539579153061, -0.1503627449274063, -0.17406053841114044, 0.2030424326658249, 0.6709885597229004, 0.6255214214324951, 0.5136993527412415, 0.49679574370384216, 0.7100197076797485, 0.8437291979789734, 0.634226381778717, 0.3822925090789795, 0.5626668334007263, 0.5114336013793945, 0.24727171659469604, 0.010478177107870579, -0.05650999769568443]"
3713,41,20,50,3,3,2.0176864,65.81956,2.1433282,0.7027999825619295,103.10288,"[1.1478359699249268, 1.139353632926941, 1.079709768295288, 1.0709837675094604, 1.0407129526138306, 0.7534140348434448, 0.6995683312416077, 0.7846639752388, 1.0237025022506714, 1.077026605606079, 1.2302626371383667, 1.3730857372283936, 1.4119999408721924, 1.0097651481628418, 0.8985375761985779, 0.7100569009780884, 0.8071035146713257, 1.1661865711212158, 1.0397632122039795, 1.0114821195602417, 0.9412769079208374, 0.7963104248046875, 0.7475293278694153, 0.8984679579734802, 1.035722017288208, 1.2586934566497803, 1.2647255659103394, 1.310532808303833, 1.4569873809814453, 1.0622965097427368, 0.7561209797859192, 0.6688883900642395, 0.6222333312034607, 1.0579949617385864, 1.158835768699646, 1.0451911687850952, 1.3335801362991333, 1.093196988105774, 0.7032861709594727, 0.6817469000816345, 0.9290727376937866, 1.1630444526672363, 1.3792728185653687, 1.3498705625534058, 1.3560835123062134, 1.1741104125976562, 0.9295066595077515, 0.8130260109901428, 0.783883810043335, 0.9496009945869446, 0.7477842569351196, 0.9053328633308411, 1.1857694387435913, 0.967778205871582, 1.0580976009368896, 0.9722781181335449, 0.7651268243789673, 0.5703871846199036, 0.4354315400123596, 0.4939388334751129, 0.5621787905693054, 0.48724034428596497, 0.44137459993362427, 0.5203108787536621, 0.6515496373176575, 0.7994151711463928, 0.8169712424278259, 0.8796812891960144, 1.1302170753479004, 1.170681357383728, 1.1373926401138306, 1.0278303623199463, 0.8968774676322937, 0.6450241804122925, 0.4958913028240204, 0.4135075509548187, 0.35833221673965454, 0.46438801288604736, 0.5090044140815735, 0.44351235032081604, 0.3436334729194641, 0.526016116142273, 0.9597256183624268, 1.284958839416504, 1.259865164756775, 1.1246767044067383, 1.1574456691741943, 1.156736135482788, 0.8453859090805054, 0.657930850982666, 0.4827406108379364, 0.2818221151828766, 0.2576436698436737, 0.3723132014274597, 0.6375938057899475, 0.6886793375015259, 0.628440797328949, 0.5518368482589722, 0.798602819442749, 1.0451362133026123, 0.49403101205825806, 0.5672831535339355, 0.6815162301063538, 0.553310215473175, 0.4015551209449768, 0.2717434763908386, 0.22349406778812408, 0.21825434267520905, 0.05844496935606003, -0.43600577116012573, -0.4985896050930023, -0.17381256818771362, 0.2663414180278778, 0.4323199391365051, 0.3241453766822815, 0.4751555025577545, 0.4980142414569855, 0.6039924621582031, 0.6584662199020386, 0.5538015365600586, 0.29643237590789795, 0.3941955268383026, 0.25315770506858826, 0.1416458636522293, -0.039127200841903687, -0.19937966763973236, -0.07381641119718552, -0.09642425924539566, 0.4320029616355896, 0.6997222900390625, 0.5884702801704407, 0.4209568202495575, 0.4139510989189148, 0.770267128944397, 0.723525881767273, 0.7844787836074829, 0.3462388217449188, 0.32111626863479614, 0.15633250772953033, 0.15676727890968323, -0.31926217675209045, -0.6808797717094421, -0.4407714605331421, -0.15471981465816498, 0.2989383041858673, 0.4902540445327759, 0.5518438220024109, 0.5754263997077942, 0.6183527708053589, 0.4982258677482605]"
7842,87,54,40,1,1,1.7630019,59.337463,1.8972888,0.6993239233891313,96.20095,"[1.1078397035598755, 0.38350343704223633, -2.081582546234131, -2.122713327407837, -1.762657880783081, -1.427747130393982, -1.3999652862548828, -2.618077516555786, -2.299546718597412, -0.4823581576347351, 0.5731561183929443, 1.1336696147918701, 1.0531901121139526, -0.06276398152112961, -1.6789805889129639, -1.5762242078781128, -1.3169902563095093, -1.1767610311508179, -1.274360179901123, -3.0362918376922607, -1.8965678215026855, -0.06824799627065659, 0.7166651487350464, 1.1901216506958008, 0.8498097658157349, -1.5871177911758423, -2.0435843467712402, -1.3419712781906128, -1.3009189367294312, -1.1082831621170044, -1.5378843545913696, -2.9424402713775635, -0.9396078586578369, 0.31821322441101074, 0.6751793622970581, 0.7891002297401428, 0.7046260833740234, -1.1028456687927246, -1.5118252038955688, -1.332665205001831, -2.5036637783050537, -2.0170319080352783, -0.2609071433544159, 0.5215534567832947, 0.48232048749923706, -1.1173547506332397, -2.9863102436065674, -1.3294947147369385, 0.17335747182369232, 1.0569697618484497, 1.044631838798523, -0.6308226585388184, -2.92918062210083, -0.9409782290458679, 0.3941895663738251, 0.7696884274482727, -0.008441002108156681, -2.5241053104400635, -2.414771556854248, -0.5313265919685364, 0.7356206178665161, 1.1361682415008545, 0.859857439994812, -1.9640833139419556, -2.2028820514678955, -0.4507024586200714, 0.40481507778167725, 0.5872365236282349, -0.048409298062324524, -2.6659302711486816, -2.0208053588867188, -0.17132899165153503, 0.8808054327964783, 0.9059977531433105, 0.4687281847000122, -2.3191535472869873, -1.9066892862319946, -0.15343694388866425, 0.6158589720726013, 0.6580184698104858, 0.37268438935279846, 1.2443571090698242, 0.6453935503959656, 0.3821328282356262, 0.557000994682312, -0.3708779811859131, -0.2786315083503723, -0.3244844973087311, -0.8290443420410156, -0.42280513048171997, -1.425268530845642, 0.07171966135501862, 0.6145498752593994, 1.0473600625991821, 0.3515682816505432, 0.19706623256206512, 0.0841515064239502, -0.6546644568443298, -0.25403088331222534, -0.8913544416427612, -0.6729578971862793, -0.1734577715396881, -0.8398153185844421, 0.254348486661911, 0.30623650550842285, 0.4856766164302826, 0.3811682462692261, 0.22218477725982666, 0.2808033227920532, -0.18424318730831146, 0.03801147639751434, -0.5708138942718506, -0.8172832727432251, 0.03142460435628891, -0.7343805432319641, 0.5252764225006104, 0.44271132349967957, 0.7125899791717529, 0.30330875515937805, 0.3605804145336151]"
7836,87,54,30,1,1,1.4581051,57.252163,1.6137214,0.6515716464147963,91.444466,"[1.1078397035598755, 0.38350343704223633, -2.081582546234131, -2.122713327407837, -1.762657880783081, -1.427747130393982, -1.3999652862548828, -2.618077516555786, -2.299546718597412, -0.4823581576347351, 0.5731561183929443, 1.1336696147918701, 1.0531901121139526, -0.06276398152112961, -1.6789805889129639, -1.5762242078781128, -1.3169902563095093, -1.1767610311508179, -1.274360179901123, -3.0362918376922607, -1.8965678215026855, -0.06824799627065659, 0.7166651487350464, 1.1901216506958008, 0.8498097658157349, -1.5871177911758423, -2.0435843467712402, -1.3419712781906128, -1.3009189367294312, -1.1082831621170044, -2.5036637783050537, -2.0170319080352783, -0.2609071433544159, 0.5215534567832947, 0.48232048749923706, -1.1173547506332397, -2.9863102436065674, -1.3294947147369385, 0.17335747182369232, 1.0569697618484497, 1.044631838798523, -0.6308226585388184, -2.92918062210083, -0.9409782290458679, 0.3941895663738251, 0.7696884274482727, -0.008441002108156681, -2.5241053104400635, -2.414771556854248, -0.5313265919685364, 0.7356206178665161, 1.1361682415008545, 0.859857439994812, -1.9640833139419556, -2.2028820514678955, -0.4507024586200714, 0.40481507778167725, 0.5872365236282349, -0.048409298062324524, -2.6659302711486816, 0.37268438935279846, 1.2443571090698242, 0.6453935503959656, 0.3821328282356262, 0.557000994682312, -0.3708779811859131, -0.2786315083503723, -0.3244844973087311, -0.8290443420410156, -0.42280513048171997, -1.425268530845642, 0.07171966135501862, 0.6145498752593994, 1.0473600625991821, 0.3515682816505432, 0.19706623256206512, 0.0841515064239502, -0.6546644568443298, -0.25403088331222534, -0.8913544416427612, -0.6729578971862793, -0.1734577715396881, -0.8398153185844421, 0.254348486661911, 0.30623650550842285, 0.4856766164302826, 0.3811682462692261, 0.22218477725982666, 0.2808033227920532, -0.18424318730831146]"
6680,74,10,50,1,1,2.0528183,56.600864,2.1816254,0.6515716464147963,91.36107,"[-0.7120583653450012, -0.4473668932914734, 0.25424474477767944, 0.7119153141975403, 0.429819256067276, 0.505867063999176, 0.5831919312477112, 1.3337937593460083, 1.7960277795791626, 0.4656343162059784, -0.6398658156394958, -0.7247726917266846, -0.6383070349693298, -0.5073853731155396, 0.4267015755176544, 0.7641090154647827, 0.5744360685348511, 0.5228025913238525, 0.911967933177948, 1.944929599761963, 0.9702468514442444, -0.13591913878917694, -0.624353289604187, -0.6330440044403076, -0.6505076289176941, 0.0007191128679551184, 0.6974276304244995, 0.836662769317627, 0.6242163181304932, 0.7510456442832947, 1.3047794103622437, 1.919206976890564, 0.6507828831672668, -0.4825282394886017, -0.813058614730835, -0.6242890954017639, -0.22115056216716766, 0.5563973784446716, 0.6037478446960449, 0.43638455867767334, 0.4417860507965088, 0.9109264612197876, 1.7593475580215454, 1.2247544527053833, -0.034468770027160645, -0.6435937881469727, -0.6747074127197266, -0.5364872813224792, -0.34605175256729126, 0.4353106915950775, -0.18022647500038147, 0.06497102975845337, -0.5838392972946167, -2.2395482063293457, -1.7212531566619873, -0.5224147439002991, 0.4135417342185974, 1.057563066482544, 0.2848982810974121, -2.3495638370513916, -1.830889344215393, -0.5236356258392334, 0.03010471723973751, 0.12769044935703278, -1.3580580949783325, -2.563426971435547, -1.2267473936080933, 0.15181711316108704, 0.8745259642601013, 0.8745676279067993, -1.7339515686035156, -2.025908946990967, -0.9217002391815186, -0.23395173251628876, 0.0448923334479332, -0.21186666190624237, -2.2533631324768066, -2.2134835720062256, -0.6185472011566162, 0.7132387161254883, 1.0304449796676636, 0.14680121839046478, -2.322567939758301, -1.703070878982544, -0.46718108654022217, -0.18915770947933197, -0.046526845544576645, -1.5831040143966675, -2.416745662689209, -1.313171625137329, -0.14975033700466156, 0.8353045582771301, 1.040656566619873, -1.303269624710083, -2.366093635559082, -1.0672129392623901, -0.26982760429382324, 0.18834298849105835, -0.21588224172592163, -2.086564779281616, 0.6623724699020386, 0.7005220651626587, 0.1999102532863617, 0.011890525929629803, -0.164807990193367, -0.23996734619140625, 0.5021419525146484, 1.3305437564849854, 0.9398824572563171, 0.6073445081710815, 0.8225856423377991, 0.6274207234382629, 1.058988332748413, 0.7315455675125122, 0.24895302951335907, -0.1988205909729004, -0.36925753951072693, 0.054301802068948746, 1.2644318342208862, 1.1138757467269897, 0.8841386437416077, 0.705165684223175, 0.7566298842430115, 0.9944823980331421, 1.091835379600525, 0.7316733002662659, 0.3818485736846924, -0.04470408335328102, 0.09329593926668167, 1.0404024124145508, 1.1635760068893433, 0.8600887656211853, 0.8740739226341248, 0.9720607399940491, 0.8677117824554443, 1.234228491783142, 0.6949964761734009, 0.2226608395576477, -0.03824770823121071, -0.12578432261943817, 0.09145248681306839, 0.8377127051353455, 0.7267331480979919, 0.6300191283226013, 0.7441636323928833, 1.0374119281768799, 0.514513373374939, 0.26009970903396606, 0.11990808695554733, 0.03951277956366539]"
7833,87,101,30,1,1,1.4198065,57.333065,1.5804081,0.6202969528911084,89.92832,"[0.9028273820877075, 0.7867656350135803, -1.5982873439788818, -1.354462742805481, -1.1833672523498535, -1.2403894662857056, -1.2947478294372559, -2.1450464725494385, -1.7589894533157349, -0.17854204773902893, 0.8186097741127014, 1.022713541984558, 0.8215599656105042, -0.780971884727478, -1.911348819732666, -1.5669265985488892, -1.5821396112442017, -1.280397653579712, -1.2206755876541138, -2.4645440578460693, -0.9703711271286011, 0.2229967564344406, 0.7542120814323425, 1.0000680685043335, 0.9349524974822998, -0.49452295899391174, -1.2809697389602661, -1.3683888912200928, -1.493599534034729, -1.212735652923584, -2.3109281063079834, -1.7821449041366577, 0.150165393948555, 0.7567116022109985, 0.7278080582618713, -1.5188623666763306, -2.7331533432006836, -1.3517794609069824, 0.5476838946342468, 1.0461812019348145, 0.705357015132904, -1.41875159740448, -2.533937692642212, -0.6315443515777588, 0.34742122888565063, 0.6544459462165833, 0.35276323556900024, -2.1638710498809814, -3.2045676708221436, -0.6934637427330017, 0.8075241446495056, 0.8355745077133179, 0.7313259243965149, -2.012415647506714, -2.614767074584961, -0.43239477276802063, 0.5234628319740295, 0.7059684991836548, -0.8852642774581909, -3.1567800045013428, 0.145642951130867, 0.37997889518737793, 0.2531990706920624, 0.32240819931030273, 0.3646775782108307, -0.3348546624183655, -0.0639420747756958, -0.8381565809249878, -0.6047884821891785, -0.11369013041257858, -0.8717760443687439, 0.14540299773216248, 0.05460100993514061, 0.8221563100814819, 0.27878743410110474, 0.1191873848438263, 0.3523588180541992, -0.37289032340049744, -0.08850400894880295, -0.46063536405563354, -0.9313948154449463, 0.11305487155914307, -1.2243345975875854, 0.17007870972156525, 0.30308276414871216, 0.6873329281806946, 0.37539318203926086, 0.3728872537612915, 0.4287317991256714, -0.2426045686006546]"
8838,98,55,40,1,1,1.8120894,54.798485,2.115673,0.6516393191668091,89.496124,"[1.785886287689209, 3.277430534362793, 0.9845513105392456, -1.1225616931915283, -1.1615960597991943, -0.781636655330658, -0.192452073097229, 0.7349598407745361, 0.8790185451507568, 0.6671074628829956, 0.7798129916191101, 1.4654682874679565, 2.9328360557556152, 1.3660154342651367, -0.962663471698761, -1.2177778482437134, -0.823808491230011, -0.37887445092201233, 0.6607478857040405, 1.1069337129592896, 0.7355960607528687, 0.6209421157836914, 1.0172088146209717, 2.2377331256866455, 2.4883759021759033, 0.4801286458969116, -0.8372769355773926, -0.9902902245521545, -0.665673553943634, -0.3539150357246399, 0.7942874431610107, 0.9241126179695129, 0.7881131768226624, 1.1106964349746704, 1.6834980249404907, 2.457984209060669, 0.7693144679069519, -0.8164957165718079, -0.9981486201286316, -0.6310935020446777, -1.5969196557998657, -2.259089708328247, -1.0716091394424438, -0.4299977719783783, -0.416836678981781, -0.770781934261322, -2.3033676147460938, -2.0930047035217285, -0.09449803829193115, 1.3804380893707275, 1.4841238260269165, 0.5697987079620361, -2.2793643474578857, -1.6180131435394287, -0.5682008266448975, -0.19464391469955444, -0.14700250327587128, -2.212578058242798, -2.3433098793029785, -0.7662558555603027, 0.8375642895698547, 1.3821489810943604, 1.0403592586517334, -1.9213489294052124, -2.132749080657959, -0.8415814638137817, -0.23584705591201782, -0.18581415712833405, -1.378852367401123, -2.7161405086517334, -1.3656212091445923, 0.39531439542770386, 1.2916579246520996, 1.2275404930114746, -0.11490616947412491, -2.358105421066284, -1.3346091508865356, -0.3899727165699005, -0.1691226065158844, -0.4672996997833252, -0.43419909477233887, 0.925851047039032, 2.395678997039795, 1.7772186994552612, 1.1143457889556885, 0.6761893033981323, 0.8397401571273804, 1.8703771829605103, 2.38315486907959, 1.1332318782806396, 0.07171966135501862, -0.2633349299430847, -0.10169562697410583, 2.4242782592773438, 3.2440929412841797, 1.9827752113342285, 0.928991973400116, 0.5239282250404358, 1.1476058959960938, 2.6571457386016846, 1.5596851110458374, 0.4222851097583771, -0.10778972506523132, -0.21945717930793762, 1.789949893951416, 3.0437934398651123, 2.131661891937256, 0.9380989670753479, 0.5771842002868652, 0.7606950998306274, 2.6506690979003906, 1.6501842737197876, 0.42606520652770996, 0.0343063659965992, -0.16628310084342957, 0.3130350410938263, 2.3116862773895264, 2.0151169300079346, 1.5422861576080322, 0.6898621916770935]"
